"outcome","data","contrast","trainsVsFull","rescale","algorithm","cvCorr"
"BDI","IAPS","controlCond","train","nocen","pls",-0.165845202566189
"BDI","IAPS","controlCond","train","nocen","pls",-0.0753548020061794
"BDI","IAPS","controlCond","train","nocen","svr",-0.0483977146460691
"BDI","IAPS","controlCond","train","nocen","svr",-0.258193906528862
"BDI","IAPS","controlCond","train","nocen","svr",0.245879470422842
"BDI","IAPS","controlCond","train","nocen","svr",-0.00600404955781889
"BDI","IAPS","controlCond","train","nocen","svr",0.236990457964228
"BDI","IAPS","controlCond","train","nocen","svr",-0.0388799469029135
"BDI","IAPS","controlCond","train","nocen","svr",0.140004225767568
"BDI","IAPS","controlCond","train","nocen","svr",-0.156092111024041
"BDI","IAPS","controlCond","train","nocen","svr",-0.0331673547217657
"BDI","IAPS","controlCond","train","nocen","svr",-0.0195393557509874
"BDI","IAPS","controlCond","train","nocen","rf",-0.107921189920413
"BDI","IAPS","controlCond","train","nocen","rf",0.0614078912843729
"BDI","IAPS","controlCond","train","nocen","rf",0.0144300843454144
"BDI","IAPS","controlCond","train","nocen","rf",-0.00183070349031392
"BDI","IAPS","controlCond","train","nocen","rf",0.00812148077726
"BDI","IAPS","controlCond","train","nocen","rf",-0.0104968046606852
"BDI","IAPS","controlCond","train","nocen","rf",0.161790358447667
"BDI","IAPS","controlCond","train","nocen","rf",-0.0709851214076473
"BDI","IAPS","controlCond","train","nocen","rf",-0.186623132337616
"BDI","IAPS","controlCond","train","nocen","rf",0.074625993162009
"BDI","IAPS","controlCond","train","zscor","pcr",0.00974075681433693
"BDI","IAPS","controlCond","train","zscor","pcr",-0.118704673849811
"BDI","IAPS","controlCond","train","zscor","pcr",0.0252374878675795
"BDI","IAPS","controlCond","train","zscor","pcr",-0.0241598437615087
"BDI","IAPS","controlCond","train","zscor","pcr",-0.0136968407720251
"BDI","IAPS","controlCond","train","zscor","pcr",0.0326469161534452
"BDI","IAPS","controlCond","train","zscor","pcr",0.273360036240334
"BDI","IAPS","controlCond","train","zscor","pcr",0.170797089954026
"BDI","IAPS","controlCond","train","zscor","pcr",-0.131063021930315
"BDI","IAPS","controlCond","train","zscor","pcr",-0.077000002196823
"BDI","IAPS","controlCond","train","zscor","pls",0.106467555195693
"BDI","IAPS","controlCond","train","zscor","pls",0.0458112447306179
"BDI","IAPS","controlCond","train","zscor","pls",-0.0953383454987901
"BDI","IAPS","controlCond","train","zscor","pls",-0.227901088584242
"BDI","IAPS","controlCond","train","zscor","pls",-0.0273051059717437
"BDI","IAPS","controlCond","train","zscor","pls",-0.116726610057206
"BDI","IAPS","controlCond","train","zscor","pls",-0.05499797461862
"BDI","IAPS","controlCond","train","zscor","pls",-0.00323934852886978
"BDI","IAPS","controlCond","train","zscor","pls",0.207112189609569
"BDI","IAPS","controlCond","train","zscor","pls",-0.211249737268013
"BDI","IAPS","controlCond","train","zscor","svr",-0.10425234216937
"BDI","IAPS","controlCond","train","zscor","svr",0.318045927978379
"BDI","IAPS","controlCond","train","zscor","svr",-0.174649921522967
"BDI","IAPS","controlCond","train","zscor","svr",0.0500573982791142
"BDI","IAPS","controlCond","train","zscor","svr",0.0471477075197896
"BDI","IAPS","controlCond","train","zscor","svr",-0.122260795274548
"BDI","IAPS","controlCond","train","zscor","svr",-0.00305207004344005
"BDI","IAPS","controlCond","train","zscor","svr",-0.0467608240545841
"BDI","IAPS","controlCond","train","zscor","svr",0.0574648341762028
"BDI","IAPS","controlCond","train","zscor","svr",0.120644113467521
"BDI","IAPS","controlCond","train","zscor","rf",0.0867945888205142
"BDI","IAPS","controlCond","train","zscor","rf",0.193662305820516
"BDI","IAPS","controlCond","train","zscor","rf",0.100541140920133
"BDI","IAPS","controlCond","train","zscor","rf",0.186795705549435
"BDI","IAPS","controlCond","train","zscor","rf",0.210564577529806
"BDI","IAPS","controlCond","train","zscor","rf",0.251266284465283
"BDI","IAPS","controlCond","train","zscor","rf",0.34276104050671
"BDI","IAPS","controlCond","train","zscor","rf",0.149928032042818
"BDI","IAPS","controlCond","train","zscor","rf",0.165313727112102
"BDI","IAPS","controlCond","train","zscor","rf",0.144621817912684
"BDI","PFA","implBaseline","full","cente","pcr",0.0953350009545677
"BDI","PFA","implBaseline","full","cente","pcr",0.0831223206365767
"BDI","PFA","implBaseline","full","cente","pcr",-0.0952119344847937
"BDI","PFA","implBaseline","full","cente","pcr",0.0143625419595668
"BDI","PFA","implBaseline","full","cente","pcr",0.124562249492537
"BDI","PFA","implBaseline","full","cente","pcr",-0.0523907592516098
"BDI","PFA","implBaseline","full","cente","pcr",-0.0848696504156987
"BDI","PFA","implBaseline","full","cente","pcr",-0.0166757424763598
"BDI","PFA","implBaseline","full","cente","pcr",0.0325041587603346
"BDI","PFA","implBaseline","full","cente","pcr",0.106906665968569
"BDI","PFA","implBaseline","full","cente","pls",-0.0572841622292025
"BDI","PFA","implBaseline","full","cente","pls",0.00295228847687761
"BDI","PFA","implBaseline","full","cente","pls",-0.00661202703389062
"BDI","PFA","implBaseline","full","cente","pls",-0.180891165331541
"BDI","PFA","implBaseline","full","cente","pls",0.00629216742355494
"BDI","PFA","implBaseline","full","cente","pls",-0.060545312224598
"BDI","PFA","implBaseline","full","cente","pls",0.0275466809521193
"BDI","PFA","implBaseline","full","cente","pls",-0.119745542424587
"BDI","PFA","implBaseline","full","cente","pls",-0.0423055692400803
"BDI","PFA","implBaseline","full","cente","pls",-0.00843833583212644
"BDI","PFA","implBaseline","full","cente","svr",0.0660038734202166
"BDI","PFA","implBaseline","full","cente","svr",-0.0531117140975624
"BDI","PFA","implBaseline","full","cente","svr",0.236943651505542
"BDI","PFA","implBaseline","full","cente","svr",0.0100960612774298
"BDI","PFA","implBaseline","full","cente","svr",-0.011391921068238
"BDI","PFA","implBaseline","full","cente","svr",0.0101654215412412
"BDI","PFA","implBaseline","full","cente","svr",0.0897293672862411
"BDI","PFA","implBaseline","full","cente","svr",0.103627839913747
"BDI","PFA","implBaseline","full","cente","svr",0.121310794478149
"BDI","PFA","implBaseline","full","cente","svr",0.167327491957535
"BDI","PFA","implBaseline","full","cente","rf",0.0137527050573861
"BDI","PFA","implBaseline","full","cente","rf",0.148387087847753
"BDI","PFA","implBaseline","full","cente","rf",-0.0858228959542397
"BDI","PFA","implBaseline","full","cente","rf",0.0332795762648987
"BDI","PFA","implBaseline","full","cente","rf",-0.128346135545285
"BDI","PFA","implBaseline","full","cente","rf",-0.0928499591776381
"BDI","PFA","implBaseline","full","cente","rf",0.0704579766635501
"BDI","PFA","implBaseline","full","cente","rf",0.0552585483644918
"BDI","PFA","implBaseline","full","cente","rf",-0.0238157816433453
"BDI","PFA","implBaseline","full","cente","rf",0.0245476954482117
"BDI","PFA","implBaseline","full","nocen","pcr",-0.000604822924645864
"BDI","PFA","implBaseline","full","nocen","pcr",0.0168121785616361
"BDI","PFA","implBaseline","full","nocen","pcr",-0.0119629555293264
"BDI","PFA","implBaseline","full","nocen","pcr",0.121925148658492
"BDI","PFA","implBaseline","full","nocen","pcr",0.0308544668916975
"BDI","PFA","implBaseline","full","nocen","pcr",0.149093741030966
"BDI","PFA","implBaseline","full","nocen","pcr",0.00670976612120674
"BDI","PFA","implBaseline","full","nocen","pcr",-0.0686602526535141
"BDI","PFA","implBaseline","full","nocen","pcr",0.118107291803729
"BDI","PFA","implBaseline","full","nocen","pcr",-0.173232399978078
"BDI","PFA","implBaseline","full","nocen","pls",0.25589855144373
"BDI","PFA","implBaseline","full","nocen","pls",0.0172076996733918
"BDI","PFA","implBaseline","full","nocen","pls",-0.177160814341274
"BDI","PFA","implBaseline","full","nocen","pls",-0.0973007076575602
"BDI","PFA","implBaseline","full","nocen","pls",-0.197808476610365
"BDI","PFA","implBaseline","full","nocen","pls",-0.172213419807651
"BDI","PFA","implBaseline","full","nocen","pls",0.136334576460731
"BDI","PFA","implBaseline","full","nocen","pls",0.125851052481188
"BDI","PFA","implBaseline","full","nocen","pls",-0.0256455192859048
"BDI","PFA","implBaseline","full","nocen","pls",-0.0156582411290175
"BDI","PFA","implBaseline","full","nocen","svr",0.192364650335619
"BDI","PFA","implBaseline","full","nocen","svr",0.0794096832496652
"BDI","PFA","implBaseline","full","nocen","svr",-0.0761874216133904
"BDI","PFA","implBaseline","full","nocen","svr",-0.0417500675333011
"BDI","PFA","implBaseline","full","nocen","svr",-0.0806902690451104
"BDI","PFA","implBaseline","full","nocen","svr",0.00898006088635863
"BDI","PFA","implBaseline","full","nocen","svr",0.0320374609276809
"BDI","PFA","implBaseline","full","nocen","svr",0.0400628811194741
"BDI","PFA","implBaseline","full","nocen","svr",0.178755301095377
"BDI","PFA","implBaseline","full","nocen","svr",-0.0662927459817268
"BDI","PFA","implBaseline","full","nocen","rf",0.0588323004461246
"BDI","PFA","implBaseline","full","nocen","rf",0.114639947704185
"BDI","PFA","implBaseline","full","nocen","rf",-0.0207574052051907
"BDI","PFA","implBaseline","full","nocen","rf",-0.0758692603115729
"BDI","PFA","implBaseline","full","nocen","rf",-0.0152926606658589
"BDI","PFA","implBaseline","full","nocen","rf",-0.128391284653301
"BDI","PFA","implBaseline","full","nocen","rf",-0.00496829825693821
"BDI","PFA","implBaseline","full","nocen","rf",-0.0365114440772601
"BDI","PFA","implBaseline","full","nocen","rf",-0.0686831073832816
"BDI","PFA","implBaseline","full","nocen","rf",-0.0498683920447128
"BDI","PFA","implBaseline","full","zscor","pcr",0.119773356233557
"BDI","PFA","implBaseline","full","zscor","pcr",0.069981997007062
"BDI","PFA","implBaseline","full","zscor","pcr",0.0630140421236316
"BDI","PFA","implBaseline","full","zscor","pcr",-0.193116521700765
"BDI","PFA","implBaseline","full","zscor","pcr",0.119877532403405
"BDI","PFA","implBaseline","full","zscor","pcr",0.000813741989546788
"BDI","PFA","implBaseline","full","zscor","pcr",-0.0966785984063517
"BDI","PFA","implBaseline","full","zscor","pcr",-0.188815281520791
"BDI","PFA","implBaseline","full","zscor","pcr",-0.0279367073608612
"BDI","PFA","implBaseline","full","zscor","pcr",0.148683493336391
"BDI","PFA","implBaseline","full","zscor","pls",-0.152977804160593
"BDI","PFA","implBaseline","full","zscor","pls",-0.0766992449329606
"BDI","PFA","implBaseline","full","zscor","pls",-0.0333989855356226
"BDI","PFA","implBaseline","full","zscor","pls",-0.0879599344250387
"BDI","PFA","implBaseline","full","zscor","pls",-0.121439186216768
"BDI","PFA","implBaseline","full","zscor","pls",0.0636871541819033
"BDI","PFA","implBaseline","full","zscor","pls",0.0162461960892542
"BDI","PFA","implBaseline","full","zscor","pls",0.00566727469922398
"BDI","PFA","implBaseline","full","zscor","pls",-0.0650374138829
"BDI","PFA","implBaseline","full","zscor","pls",-0.165336771215295
"BDI","PFA","implBaseline","full","zscor","svr",0.0370183001291586
"BDI","PFA","implBaseline","full","zscor","svr",-0.0804066581115168
"BDI","PFA","implBaseline","full","zscor","svr",-0.0884128527556808
"BDI","PFA","implBaseline","full","zscor","svr",-0.0621357837731361
"BDI","PFA","implBaseline","full","zscor","svr",-0.00167751946884434
"BDI","PFA","implBaseline","full","zscor","svr",-0.061934808155352
"BDI","PFA","implBaseline","full","zscor","svr",-0.0191069985080566
"BDI","PFA","implBaseline","full","zscor","svr",0.0186365052209248
"BDI","PFA","implBaseline","full","zscor","svr",0.1959207524552
"BDI","PFA","implBaseline","full","zscor","svr",0.0199518721108521
"BDI","PFA","implBaseline","full","zscor","rf",-0.0390213836458528
"BDI","PFA","implBaseline","full","zscor","rf",-0.0896973184984216
"BDI","PFA","implBaseline","full","zscor","rf",0.0468343270100856
"BDI","PFA","implBaseline","full","zscor","rf",-0.0283544590106304
"BDI","PFA","implBaseline","full","zscor","rf",-0.145842085006461
"BDI","PFA","implBaseline","full","zscor","rf",0.147315863943644
"BDI","PFA","implBaseline","full","zscor","rf",-0.035482640760707
"BDI","PFA","implBaseline","full","zscor","rf",0.130707926483225
"BDI","PFA","implBaseline","full","zscor","rf",-0.0363992608796701
"BDI","PFA","implBaseline","full","zscor","rf",-0.061834497767663
"BDI","PFA","implBaseline","train","cente","pcr",0.0340233724129545
"BDI","PFA","implBaseline","train","cente","pcr",0.0425171608488432
"BDI","PFA","implBaseline","train","cente","pcr",-0.0411137037238706
"BDI","PFA","implBaseline","train","cente","pcr",-0.121143195643301
"BDI","PFA","implBaseline","train","cente","pcr",-0.0235054339498253
"BDI","PFA","implBaseline","train","cente","pcr",0.0101862007514616
"BDI","PFA","implBaseline","train","cente","pcr",-0.02460443661596
"BDI","PFA","implBaseline","train","cente","pcr",0.0923702950800071
"BDI","PFA","implBaseline","train","cente","pcr",-0.0314012062983154
"BDI","PFA","implBaseline","train","cente","pcr",0.0964872344198723
"BDI","PFA","implBaseline","train","cente","pls",0.18113818915355
"BDI","PFA","implBaseline","train","cente","pls",-0.197584546029379
"BDI","PFA","implBaseline","train","cente","pls",0.0703997459004156
"BDI","PFA","implBaseline","train","cente","pls",-0.0677777674410122
"BDI","PFA","implBaseline","train","cente","pls",0.046940785233776
"BDI","PFA","implBaseline","train","cente","pls",-0.174858460477856
"BDI","PFA","implBaseline","train","cente","pls",-0.0232229671042913
"BDI","PFA","implBaseline","train","cente","pls",0.176149874179281
"BDI","PFA","implBaseline","train","cente","pls",0.237962240124281
"BDI","PFA","implBaseline","train","cente","pls",-0.0472132768744928
"BDI","PFA","implBaseline","train","cente","svr",0.0677242849802321
"BDI","PFA","implBaseline","train","cente","svr",-0.0318785855808579
"BDI","PFA","implBaseline","train","cente","svr",0.131132065566967
"BDI","PFA","implBaseline","train","cente","svr",0.167502543130028
"BDI","PFA","implBaseline","train","cente","svr",0.0813431533110301
"BDI","PFA","implBaseline","train","cente","svr",0.180044895100551
"BDI","PFA","implBaseline","train","cente","svr",0.114237998074012
"BDI","PFA","implBaseline","train","cente","svr",0.0752569073757183
"BDI","PFA","implBaseline","train","cente","svr",0.112867937083596
"BDI","PFA","implBaseline","train","cente","svr",0.19028153876418
"BDI","PFA","implBaseline","train","cente","rf",-0.196551204451626
"BDI","PFA","implBaseline","train","cente","rf",0.0381352412566995
"BDI","PFA","implBaseline","train","cente","rf",-0.0916374002139552
"BDI","PFA","implBaseline","train","cente","rf",-0.0557081271119048
"BDI","PFA","implBaseline","train","cente","rf",-0.329805844141673
"BDI","PFA","implBaseline","train","cente","rf",-0.146482808263998
"BDI","PFA","implBaseline","train","cente","rf",-0.243364715424127
"BDI","PFA","implBaseline","train","cente","rf",-0.198961573094312
"BDI","PFA","implBaseline","train","cente","rf",-0.0495750287848135
"BDI","PFA","implBaseline","train","cente","rf",-0.0742990357499052
"BDI","PFA","implBaseline","train","nocen","pcr",0.210138136750129
"BDI","PFA","implBaseline","train","nocen","pcr",-0.144789405467236
"BDI","PFA","implBaseline","train","nocen","pcr",0.220439963112843
"BDI","PFA","implBaseline","train","nocen","pcr",-0.0306140810593435
"BDI","PFA","implBaseline","train","nocen","pcr",0.185426762119609
"BDI","PFA","implBaseline","train","nocen","pcr",0.0157552205242826
"BDI","PFA","implBaseline","train","nocen","pcr",0.186300143380761
"BDI","PFA","implBaseline","train","nocen","pcr",0.0125533345268654
"BDI","PFA","implBaseline","train","nocen","pcr",-0.0061427890288436
"BDI","PFA","implBaseline","train","nocen","pcr",0.17128518937156
"BDI","PFA","implBaseline","train","nocen","pls",-0.302003375152019
"BDI","PFA","implBaseline","train","nocen","pls",0.0774216983983925
"BDI","PFA","implBaseline","train","nocen","pls",-0.226821364406453
"BDI","PFA","implBaseline","train","nocen","pls",-0.0832130509946555
"BDI","PFA","implBaseline","train","nocen","pls",-0.0103313128063607
"BDI","PFA","implBaseline","train","nocen","pls",-0.0930859063863545
"BDI","PFA","implBaseline","train","nocen","pls",0.197238949602583
"BDI","PFA","implBaseline","train","nocen","pls",0.0891171207936293
"BDI","PFA","implBaseline","train","nocen","pls",0.344799512737346
"BDI","PFA","implBaseline","train","nocen","pls",0.284867558373
"BDI","PFA","implBaseline","train","nocen","svr",-0.0290297546035074
"BDI","PFA","implBaseline","train","nocen","svr",-0.0178657818839769
"BDI","PFA","implBaseline","train","nocen","svr",0.0174862576200462
"BDI","PFA","implBaseline","train","nocen","svr",0.0411104749054403
"BDI","PFA","implBaseline","train","nocen","svr",0.120873611234995
